req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-00265,SRC-01:P003286,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""93. RESEARCH PAPER EVIDENCE MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00266,SRC-01:P003300,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""94. SKILL GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00267,SRC-01:P003311,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""95. SKILL ACTIVATION POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00268,SRC-01:P003319,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Core capabilities"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00269,SRC-01:P003325,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Current bottleneck capabilities"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00270,SRC-01:P003331,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Later"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00271,SRC-01:P003339,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""96. SKILL ADMISSION GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00272,SRC-01:P003365,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""97. SKILL PERMISSION SEPARATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00273,SRC-01:P003367,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Forensic Agent"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00274,SRC-01:P003379,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Statistician"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00275,SRC-01:P003391,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""Protocol Guardian"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00276,SRC-01:P003402,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""98. CLAUDE CODE CONTROL PLANE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00277,SRC-01:P003413,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""99. SUBAGENT ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00278,SRC-01:P003427,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""100. ADVERSARIAL SEPARATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00279,SRC-01:P003437,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""101. HOOKS AS POLICY ENFORCEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00280,SRC-01:P003456,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""102. COMMAND POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00281,SRC-01:P003463,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""103. MCP POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00282,SRC-01:P003472,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""104. SECRET / CREDENTIAL RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00283,SRC-01:P003486,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""105. DEPENDENCY MINIMALITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00284,SRC-01:P003502,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""106. RECOMMENDED LOCAL ANALYTICAL STACK"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00285,SRC-01:P003515,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""107. STATIC / SECURITY / SUPPLY CHAIN"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00286,SRC-01:P003525,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""108. RESEARCH SECURITY PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00287,SRC-01:P003541,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""109. RESEARCH LEDGER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00288,SRC-01:P003561,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""110. STATE SNAPSHOT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00289,SRC-01:P003571,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""111. SELF-REPAIR BOUNDARY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00290,SRC-01:P003586,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""112. PERFORMANCE ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00291,SRC-01:P003602,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""113. INFORMATION-GAIN PRIORITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00292,SRC-01:P003618,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""114. CURRENT PRIORITY ORDER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00293,SRC-01:P003665,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""115. CURRENT STOP CONDITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00294,SRC-01:P003684,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""116. FIRST DECISIVE MILESTONE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00295,SRC-01:P003692,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""117. WHAT NOT TO DO NOW"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00296,SRC-01:P003704,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""118. NO-FABRICATION RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00297,SRC-01:P003716,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""119. FALSIFIER REGISTRY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00298,SRC-01:P003734,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""120. CONTRADICTION DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00299,SRC-01:P003753,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""121. RESEARCH AUDIT MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00300,SRC-01:P003776,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""122. FINAL CLAIM AUDIT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00301,SRC-01:P003778,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1. What evidence supports it?"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00302,SRC-01:P003779,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""2. Where is that evidence?"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00303,SRC-01:P003780,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""3. Is the evidence complete?"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
REQ-00304,SRC-01:P003781,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""4. Is the evidence reconstructible?"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",T-070,tests/test_requirements_check.py|tests/test_pipeline_e2e.py,control/corpus_sections/SRC-01-part-01.csv,TRACE_BOUND_NOT_CLAIMED_SATISFIED
