req_id,source_ref,quote_ref,normalized_requirement,type,scope,verifiable,notes
REQ-00556,SRC-01:P006218,1345b08bb97fb25f1659e5c10dc79d5cdd76404c10fc787c34d151d40e68f053,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""289. OBSERVATION INTEGRITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=289. OBSERVATION INTEGRITY; disposition=KEEP_GOVERNANCE
REQ-00557,SRC-01:P006227,29db2d43769f2b4aad621d1060f4ffc343fcb716ef7c88b74393970e68895968,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""290. ACTION INTEGRITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=290. ACTION INTEGRITY; disposition=KEEP_GOVERNANCE
REQ-00558,SRC-01:P006233,61001a5270044abcbd60a7a00efad22c16b5f46284719b85be13fdfc931e6c16,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""291. ACTION PARSER GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=291. ACTION PARSER GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-00559,SRC-01:P006241,7ebcff78b970e2f428d2fe3920997bb49053fad932b20ca2cc8eea0f10072365,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""292. FALLBACK ACTION RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=292. FALLBACK ACTION RULE; disposition=KEEP_GOVERNANCE
REQ-00560,SRC-01:P006249,8e59a2e2b3646c5b0f4891c1ce5a55d5922a3a90acb72c4aad4260c73fe2beb9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""293. MODEL STATE ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",STATE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=293. MODEL STATE ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00561,SRC-01:P006256,8f7d6673423a3172822dd7a4248a97404403ceb2b56a2384473996d88183cf9a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""294. MEMORY ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=294. MEMORY ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00562,SRC-01:P006262,821db7f725690bbbc951228e942d34974b598749b1cbe555d9fad1821e7fd0b2,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""295. CACHE ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=295. CACHE ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00563,SRC-01:P006270,0134e9020067be133c8e9babb73609d66637115165260fcaf590245115af5992,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""296. FILESYSTEM ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=296. FILESYSTEM ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00564,SRC-01:P006275,320a2b557c7e75e0236011d16e29a99f69678afcb1970d738dee850f10a97ca4,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""297. NETWORK ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=297. NETWORK ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00565,SRC-01:P006285,d0d16fb4ff9990bacbc768ef83f4393194a8c3c93087ddb177c3721b10704cf9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""298. SECRET ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=298. SECRET ISOLATION; disposition=KEEP_GOVERNANCE
REQ-00566,SRC-01:P006292,02350dde86db930a8da1848790e2b89bbcbf81b854f16ae3d57bd009139db52f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""299. MCP ENFORCEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=299. MCP ENFORCEMENT; disposition=KEEP_GOVERNANCE
REQ-00567,SRC-01:P006298,7cdb55d170f3b823584ffdc9b6626c02f363ecba7761244710078f67a4c0572f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""300. HOOK ENFORCEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=300. HOOK ENFORCEMENT; disposition=KEEP_GOVERNANCE
REQ-00568,SRC-01:P006305,fba9cf400a9248726ccced4573820efa6da81bd48b2b6b4a0ae9a1e7c3f51b59,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""301. HOOK FAILURE POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=301. HOOK FAILURE POLICY; disposition=KEEP_GOVERNANCE
REQ-00569,SRC-01:P006313,ce64c11e0da4babee95817c2e53677bd60b9bf1c3a3d13ddac8762f816ff0a78,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""302. SKILL EXECUTION SANDBOX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=302. SKILL EXECUTION SANDBOX; disposition=KEEP_GOVERNANCE
REQ-00570,SRC-01:P006319,f3fca0cfe7d163107fddf91b2a8dfa203448ed47297057d895f4335c76e5e7bd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""303. SKILL SUPPLY-CHAIN LOCK"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=303. SKILL SUPPLY-CHAIN LOCK; disposition=KEEP_GOVERNANCE
REQ-00571,SRC-01:P006324,c508ad8da6c7eb3b531f286c565a763b25cb628be61f0649ff99a92d7796c858,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""304. SKILL BEHAVIORAL CONTRACT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=304. SKILL BEHAVIORAL CONTRACT; disposition=KEEP_GOVERNANCE
REQ-00572,SRC-01:P006329,67643d13b9a83b68392c3d51450fa1f15bbbe7a4e20eb6a55089aedb4b37a96f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""305. AGENT CAPABILITY MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=305. AGENT CAPABILITY MATRIX; disposition=KEEP_GOVERNANCE
REQ-00573,SRC-01:P006334,85e262ea793f8e5c8d80b9e40924b6bff4888fd1726dd98b785a1fcf5ad79018,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""306. TWO-PERSON / TWO-ROLE INTEGRITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=306. TWO-PERSON / TWO-ROLE INTEGRITY; disposition=KEEP_GOVERNANCE
REQ-00574,SRC-01:P006346,c10111bb4652bfa5831d72128a6b8514991c6edcbda76a1a4d511bbb2817b92f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""307. ADVERSARIAL EXECUTION MODE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",PROCESS_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=307. ADVERSARIAL EXECUTION MODE; disposition=KEEP_GOVERNANCE
REQ-00575,SRC-01:P006355,3a87dcadbe158654b5941e1856018972af8d2f6fa9a1c690a7a53e8ca9c40a6f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""308. HARNESS TEST SUITE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=308. HARNESS TEST SUITE; disposition=KEEP_GOVERNANCE
REQ-00576,SRC-01:P006361,a4a061cc8e6d3dcf0ae2eb50915fe37ecac3cd2c8aa67c8442e93c31287d5e1d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""309. FAILURE INJECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=309. FAILURE INJECTION; disposition=KEEP_GOVERNANCE
REQ-00577,SRC-01:P006370,539fbed62c03502e2cbae4cd14dcf080ebf53440de7a1e991ca7b22670350f3e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""310. HARNESS PROPERTY TESTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=310. HARNESS PROPERTY TESTS; disposition=KEEP_GOVERNANCE
REQ-00578,SRC-01:P006380,0db1385f98c8c8f0cdefffae0cd159a1535b978936cf6d72fa161e7f49556313,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""311. HARNESS MUTATION TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=311. HARNESS MUTATION TESTING; disposition=KEEP_GOVERNANCE
REQ-00579,SRC-01:P006389,bbaeb6c81b84c0dda01c76eea7a5535f5c64153ae078d0915d1ee2eec8c310df,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""312. HARNESS SELF-AUDIT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=312. HARNESS SELF-AUDIT; disposition=KEEP_GOVERNANCE
REQ-00580,SRC-01:P006394,abbe5baa78655ca787340bb447aaf16b7edc76a6d14df1942f3d22d0cbf95922,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""313. BYPASS DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=313. BYPASS DETECTION; disposition=KEEP_GOVERNANCE
REQ-00581,SRC-01:P006402,08582030164738706705d91564b53a2d99fd5712d8cb573535829b8b5612524c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""314. SINGLE SOURCE OF EXECUTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",PROCESS_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=314. SINGLE SOURCE OF EXECUTION; disposition=KEEP_GOVERNANCE
REQ-00582,SRC-01:P006408,29a78ff24a4d06828dda5cf333fb13f42930fef7a8e1d51a4b687237443ba0a8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""315. EXPERIMENT LAUNCH GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=315. EXPERIMENT LAUNCH GATE; disposition=KEEP_GOVERNANCE
REQ-00583,SRC-01:P006414,dcf0d509695f4e169446363e768c72bc6dc36b4b9d5de239aea4bc8d14f9462a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""316. SMALL PILOT LAUNCH GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=316. SMALL PILOT LAUNCH GATE; disposition=KEEP_GOVERNANCE
REQ-00584,SRC-01:P006419,eea448d68f16bb0311f0503b7d8c88d45f77cfba549776daa76e3ee145723ea9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""317. PILOT PROMOTION BARRIER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=317. PILOT PROMOTION BARRIER; disposition=KEEP_GOVERNANCE
REQ-00585,SRC-01:P006426,ac3bd1458ee5b5bd9611640fae06daa7b1e1609934baac758b9bb5d3e218df4d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""318. CONFIRMATORY SAMPLE PROTECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=318. CONFIRMATORY SAMPLE PROTECTION; disposition=KEEP_GOVERNANCE
REQ-00586,SRC-01:P006433,7074fa7ea5121cd7d96f3853e1739657d77ccf55370878a409b71765e0e0d9a9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""319. STOPPING CONTROL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=319. STOPPING CONTROL; disposition=KEEP_GOVERNANCE
REQ-00587,SRC-01:P006439,e12d535507417edbfb96a5ede3f981c4b1ac70f8b6f1628e701bf208d787d0f2,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""320. EARLY POSITIVE RESULT PROTECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=320. EARLY POSITIVE RESULT PROTECTION; disposition=KEEP_GOVERNANCE
REQ-00588,SRC-01:P006445,ec3424908c80b936e5f734e8e2f85cd3323b68c2edd83c937809f59276ddd3c6,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""321. EARLY NEGATIVE RESULT PROTECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=321. EARLY NEGATIVE RESULT PROTECTION; disposition=KEEP_GOVERNANCE
REQ-00589,SRC-01:P006450,3342d560a477b19887984686d35d6b6fa2957f73659b069e4d5145207efb855a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""322. DATASET BOUNDARY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=322. DATASET BOUNDARY; disposition=KEEP_GOVERNANCE
REQ-00590,SRC-01:P006457,d869e155781ee325c1824f764b6c3cb03ba95d0519fb13980898765f2b675022,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""323. DATASET LINEAGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=323. DATASET LINEAGE; disposition=KEEP_GOVERNANCE
REQ-00591,SRC-01:P006463,80e81ea3a3a01518c47846d2bd001372a72092c87c080bfdca5d2b9497b4598b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""324. ANALYSIS IMMUTABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=324. ANALYSIS IMMUTABILITY; disposition=KEEP_GOVERNANCE
REQ-00592,SRC-01:P006469,0ca917a609bf1d04c0bda4a72d804dcf0e64c24ea9d5fa64ea9019ce790e701d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""325. ANALYSIS REPRODUCTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=325. ANALYSIS REPRODUCTION; disposition=KEEP_GOVERNANCE
REQ-00593,SRC-01:P006476,cfd0f7b749fb77123489b2652ce6338b7a56db9f33f4b964a4d24ccea61d3c72,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""326. STATISTICAL HARNESS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=326. STATISTICAL HARNESS; disposition=KEEP_GOVERNANCE
REQ-00594,SRC-01:P006483,e33cb8dbcb2a7e054de8c1c915da12ff6285d13f3b1dbe4e814bed0b885117dd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""327. CAUSAL ESTIMAND PROTECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=327. CAUSAL ESTIMAND PROTECTION; disposition=KEEP_GOVERNANCE
REQ-00595,SRC-01:P006492,4ef67a9196a53a1036d731a2060e83c5557d2c7810ab356a21f682372337b426,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""328. NONCOMPLIANCE HANDLING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=328. NONCOMPLIANCE HANDLING; disposition=KEEP_GOVERNANCE
REQ-00596,SRC-01:P006502,f37993c07a00adc1850e657802a27754acef22be95d70436542767400366f37e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""329. MISSINGNESS HARNESS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=329. MISSINGNESS HARNESS; disposition=KEEP_GOVERNANCE
REQ-00597,SRC-01:P006509,466bbc0fea4fb1c127694c5ac941fe5ec0d26f9320c34513e0c6e7b77f01ff18,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""330. INVALIDATION BOUNDARY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=330. INVALIDATION BOUNDARY; disposition=KEEP_GOVERNANCE
REQ-00598,SRC-01:P006519,46f0d2d36af7f8579dc29149aff8b27de2928973e7756cef27714d6cef076e7b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""331. EVIDENCE PROPAGATION GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=331. EVIDENCE PROPAGATION GRAPH; disposition=KEEP_GOVERNANCE
